ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_2vYyJw8HqrKjS7b,plu,2,2,1,3,3,2,2,1,8,1,2,1,5,52,34,32,48,34,31,74,34,24,16,34
R_2ozqKa7TV5vFjpL,plu,1,2,2,5,4,2,2,1,1,1,2,2,2,69,32,27,48,41,27,64,38,19,16,32
R_2f7OpjTlCVCBPxU,plu,1,2,2,4,3,2,2,1,7,1,2,2,3,63,33,32,52,43,30,62,33,20,16,30
R_2V4Sd5lXrrAbAOh,plu,1,5,6,4,4,1,2,1,2,1,5,6,6,69,41,26,67,40,32,68,34,19,16,32
R_3iXzsCHDaxA6aoF,plu,1,6,7,4,4,2,2,1,1,1,6,7,9,74,32,28,59,37,27,71,39,18,16,35
R_2TI9HgnaefyvySF,plu,1,5,4,2,3,1,2,3,1,1,5,4,6,66,34,28,64,31,35,75,30,23,16,32
R_3ek5GN2Iu6NmOPy,plu,1,3,3,3,3,2,2,3,7,1,3,3,4,61,40,28,64,37,33,77,46,21,16,27
R_31ocYCAgIoPZlxk,plu,3,2,1,2,5,2,2,4,4,1,2,1,3,73,32,32,53,49,32,84,40,18,16,31
R_3EorfeQIIy4TMFQ,plu,1,6,4,4,5,1,1,1,7,1,6,4,5,72,50,27,51,38,36,74,41,20,17,32
R_3EchSoM0RXLCiRG,plu,1,3,2,1,3,1,1,1,2,1,3,2,1,71,39,28,53,37,30,67,35,20,17,35
R_1rNbEmfkJQkopc5,plu,2,1,1,4,4,2,2,1,1,1,1,1,3,39,31,29,53,41,35,60,36,20,17,37
R_1Qa7PlpsShoKNnC,plu,1,2,3,1,1,1,2,1,6,1,2,3,2,70,43,32,76,46,39,81,11,21,17,31
R_1jJ9XBlox9bHxms,plu,1,4,4,4,5,2,2,1,1,1,4,4,10,70,34,31,53,48,40,66,42,19,17,29
R_1JLTe2LCmOtbktJ,plu,1,5,5,4,4,2,2,1,4,1,5,5,4,59,46,28,52,42,33,53,33,21,17,30
R_xr45aVFqM3Bj6EN,plu,1,2,2,2,3,2,2,1,7,1,2,2,1,64,37,29,55,37,33,72,35,22,17,33
R_Xvopl0UvSmAhHrz,plu,1,4,2,4,5,2,2,1,5,1,4,2,8,71,49,28,43,39,33,84,47,23,17,41
R_2QR1CCA5fLG6OlO,plu,3,1,2,4,4,2,2,1,4,1,1,2,3,71,35,30,67,35,35,81,31,22,17,32
R_1C1vwGGStueiMsJ,plu,1,4,2,4,4,2,2,1,5,1,4,2,1,55,37,28,51,32,22,78,40,22,17,32
R_1DD8qsCXLvPOsuI,plu,1,4,4,4,4,1,2,1,1,1,4,4,6,71,34,28,65,38,31,79,30,19,17,27
R_31imGERChI4AGFf,plu,2,4,5,4,5,2,2,1,7,1,4,5,12,57,34,29,27,45,30,58,39,19,17,37
R_3I0mQLwrAerb9e6,plu,3,6,5,5,5,1,2,1,2,1,6,5,0,72,31,27,62,39,27,79,31,21,17,26
R_2BxnfpnbFwgipCw,plu,1,2,3,4,4,1,2,1,5,1,2,3,6,59,33,29,60,39,25,67,38,21,17,33
R_1NfPmvL7qa9RXWr,plu,3,6,5,3,4,2,2,3,1,1,6,5,4,44,18,28,63,37,26,75,38,19,17,43
R_3hAdB9AcoK9J8P6,plu,2,5,5,4,5,2,2,1,2,1,5,5,3,61,40,28,63,41,32,72,31,20,18,32
R_54P5AvOHwiOtZ8p,plu,1,2,2,3,4,2,2,1,7,1,2,2,5,63,35,26,33,39,29,74,34,18,18,35
R_RrWZyJp3fMZulEJ,plu,1,2,3,4,3,2,2,1,4,1,2,3,6,70,41,32,53,42,39,77,45,21,18,31
R_2VOnH58IRghNnkC,plu,2,4,5,4,4,1,2,1,1,1,4,5,5,74,36,30,68,40,36,63,34,22,18,29
R_3qmW9BOTud5aZpi,plu,1,1,1,4,5,2,2,1,4,1,1,1,6,72,41,30,60,46,39,79,41,23,18,32
R_7aKiFnZHSOXYR7X,plu,2,3,3,4,4,2,2,1,4,1,3,3,3,68,33,30,45,34,30,42,33,22,18,31
