ResponseId,affiliation,adultQ,politics,party,usdream_1,usdream_2,sex,edu,race,income,USresidency,Political_views,Party_affiliation,NPItot,MoAimportSUM,MoAachieveSUM,IDEASUM,mindfulSUM,belongSUM,efficacySUM,supportSUM,SocMediaSum,NPI_sum,physsymSUM,stressSUM
R_12FkPYc6D6AmS8Z,michiganstate,1,2,2,4,3,2,2,1,7,1,2,2,2,61,35,32,74,33,30,74,34,21,22,33
R_290PefhyN6VI5UN,michiganstate,1,4,3,4,4,2,2,1,7,1,4,3,6,74,41,30,63,42,32,77,45,19,22,39
R_riiJjZ879Q1em8F,michiganstate,1,6,6,4,4,2,2,1,7,1,6,6,5,63,36,30,45,36,31,83,37,18,22,37
R_bxh9lWLVFxG3iEN,michiganstate,1,2,1,4,3,2,2,1,8,1,2,1,8,31,20,21,62,35,29,53,38,17,22,29
R_4TMiPWTHzzmt3EZ,michiganstate,1,3,2,2,4,2,2,1,3,1,3,2,2,64,35,30,47,35,33,68,42,19,22,35
R_2v62Z7OzKfBQih5,michiganstate,1,3,3,1,1,2,2,1,7,1,3,3,1,71,35,24,60,30,23,72,43,20,22,34
R_26bgTlCnEEtrhLR,michiganstate,1,2,1,2,3,2,2,1,7,1,2,1,1,48,31,32,29,40,31,71,47,20,22,38
R_3fee6XdXrPpUgHa,michiganstate,2,3,3,4,4,2,2,1,1,1,3,3,3,74,33,32,82,38,29,72,45,20,22,29
R_3kbq30dkpnAG0bE,michiganstate,1,6,6,4,5,2,2,1,6,1,6,6,6,67,40,29,51,34,29,81,44,19,22,32
R_1EiEtm2ZNl7dQHY,michiganstate,2,2,2,4,3,2,2,1,7,1,2,2,7,23,15,23,56,37,29,59,38,18,22,30
R_3kmI4ECKWo4VydF,michiganstate,1,3,3,4,4,2,2,1,1,1,3,3,1,73,39,30,47,43,33,74,46,20,22,30
R_bf90ZruFtMsFBzb,michiganstate,1,4,3,5,5,2,2,2,1,1,4,3,6,65,42,31,61,32,38,23,38,15,22,39
R_3CNm8Z18cr6XJmI,michiganstate,1,4,3,4,4,2,2,2,1,1,4,3,4,52,55,24,71,33,32,84,18,19,22,31
R_1Lp1bH7dOUV5KrS,michiganstate,1,3,3,4,4,1,2,4,1,1,3,3,5,68,29,29,56,43,30,76,42,20,22,32
R_2Va5cxa1xeVxKqX,michiganstate,2,4,4,3,3,1,2,4,5,1,4,4,5,59,26,21,62,40,28,55,34,18,22,32
R_1LtD2GLeucMGWPn,michiganstate,1,4,3,2,3,2,2,1,1,1,4,3,1,52,37,25,57,31,26,30,31,20,23,30
R_3eeFWMmjK8c4fT4,michiganstate,1,3,2,4,4,2,2,1,1,1,3,2,3,73,39,32,45,37,34,78,42,22,23,41
R_PzbokI3IlmKK31n,michiganstate,1,6,6,4,5,2,2,1,6,1,6,6,6,77,59,25,53,42,29,77,50,21,23,40
R_Xqed5qjTP5W3NPb,michiganstate,1,3,3,5,5,2,2,1,1,1,3,3,0,65,38,28,41,42,36,74,42,21,23,35
R_1HhkjWizvKexexg,michiganstate,1,6,6,4,4,2,2,1,7,1,6,6,6,73,41,30,64,37,30,48,33,17,23,31
R_73xrMf0o95RLIBP,michiganstate,1,6,7,5,5,2,2,1,8,1,6,7,2,75,33,29,60,37,30,64,43,23,23,33
R_sZjpTjX8CpRwXzX,michiganstate,1,2,2,2,3,2,2,1,1,1,2,2,3,66,30,30,30,32,29,73,36,18,23,34
R_2f9XA6GZ1bT6j6R,michiganstate,1,3,2,4,4,2,2,1,7,1,3,2,4,78,40,31,57,37,29,73,46,21,23,32
R_6W3BbvpszqBbIFX,michiganstate,2,2,2,4,4,2,2,1,2,1,2,2,2,69,49,28,47,37,28,68,33,21,23,35
R_2YPunQguC1dIYNW,michiganstate,1,4,6,4,4,2,2,1,6,1,4,6,1,70,40,32,57,38,31,64,45,22,23,33
R_WvoppNlNMaJwOqJ,michiganstate,1,4,6,4,4,2,4,1,8,1,4,6,0,79,36,27,60,40,31,63,43,21,23,34
R_2OUdAPuFe1K8kwu,michiganstate,3,3,3,4,2,2,2,2,5,1,3,3,6,55,34,24,45,32,22,71,23,19,23,29
R_3iKimTgTXwQBdTr,michiganstate,1,2,4,4,4,2,2,4,5,1,2,4,10,63,33,31,52,32,34,84,39,19,23,35
R_AijONe4XZmMvwjL,michiganstate,1,1,2,3,3,2,2,1,7,1,1,2,5,55,37,28,56,40,28,80,34,20,24,35
R_1rPSkjRs5h5ljQr,michiganstate,1,2,2,1,3,2,2,1,1,1,2,2,5,63,43,24,52,35,25,51,11,20,24,31
R_3RaaRrWZYCYFkYP,michiganstate,2,5,6,5,5,1,2,1,7,1,5,6,2,76,37,31,52,42,35,57,41,21,24,34
R_2chlajMFbLoVBDR,michiganstate,1,4,3,4,5,2,2,1,6,1,4,3,1,70,39,32,58,35,33,74,45,22,24,34
R_x9tSJfHHlRPYeI1,michiganstate,1,5,5,4,4,1,2,1,1,1,5,5,4,59,37,30,51,33,27,53,35,21,24,41
R_2CC8E5TfomJsREf,michiganstate,3,2,2,4,4,2,2,2,4,1,2,2,7,61,34,31,51,32,22,48,27,18,24,29
R_xsUHjhOPeQdEybf,michiganstate,2,5,4,3,5,2,2,2,1,1,5,4,6,60,29,20,55,38,27,48,33,21,24,33
R_3iPweeYblGz4jUh,michiganstate,2,2,1,1,3,1,4,3,4,1,2,1,0,73,31,32,57,41,29,68,45,21,24,35
R_3P4yUY4vwngDmlm,michiganstate,1,4,3,2,4,2,1,1,3,1,4,3,7,58,42,30,52,37,30,62,31,18,25,32
R_d05O6AK2FLJSco5,michiganstate,1,4,3,4,3,2,2,1,4,1,4,3,4,78,34,28,39,44,29,73,50,17,25,31
R_1FEQ8xLWZeRoyqB,michiganstate,2,3,3,4,4,2,2,1,5,1,3,3,5,68,40,32,64,43,30,84,33,20,25,32
R_25WRQc6OeCvnFK7,michiganstate,3,6,6,5,4,2,2,1,1,1,6,6,3,52,34,30,54,36,34,77,22,20,25,33
R_325bLy62C9CgyxG,michiganstate,1,3,2,4,4,2,2,1,7,1,3,2,2,67,33,31,51,42,29,81,49,21,25,39
R_12LQUiollwEFzsN,michiganstate,2,4,3,3,2,2,2,1,1,1,4,3,6,60,36,32,49,37,29,66,40,17,26,36
R_R3nvVf84kPEy09j,michiganstate,1,4,3,4,4,2,2,1,9,1,4,3,4,67,33,28,47,42,27,68,38,17,26,39
R_2DYB1ORDxkoey8N,michiganstate,1,3,3,5,4,2,2,1,6,1,3,3,4,78,35,28,53,43,29,82,37,19,26,28
R_2D7YhUy5seo8Wx2,michiganstate,1,2,3,4,4,2,2,1,6,1,2,3,3,67,33,31,46,44,28,79,45,22,27,37
R_a9Upb7St5916Wop,michiganstate,2,2,2,4,4,2,2,1,3,1,2,2,4,62,30,32,53,38,27,51,32,17,27,30
R_xzTFQ1FmDDQ4wfL,michiganstate,2,4,5,4,4,2,2,1,1,1,4,5,0,53,34,32,50,31,21,60,32,21,28,35
R_2TG18LAjJAJNtIH,michiganstate,1,2,2,5,3,2,2,1,8,1,2,2,5,68,37,32,47,33,29,59,44,20,29,33
R_BVs7Le14YxGoW6R,michiganstate,1,6,6,4,4,2,2,1,8,1,6,6,0,72,38,28,60,39,34,72,32,21,29,35
R_3P814kplGlsb2bj,michiganstate,1,2,2,3,3,2,2,4,1,1,2,2,2,71,33,32,45,42,25,80,39,21,31,30
R_3FUwhi4UAa5C8cp,michiganstate,2,2,2,4,4,2,2,4,4,1,2,2,4,70,30,32,52,38,27,72,42,17,31,33
R_5p6AUSwZwVBmoF3,michiganstate,1,3,3,4,3,2,2,1,7,1,3,3,0,69,31,28,55,39,26,77,35,21,32,34
R_3CVNUBoeLXRapkH,michiganstate,1,4,5,4,4,2,1,3,3,1,4,5,3,56,44,26,41,44,37,33,22,18,33,35
R_9NwFAkRLPfQEMBX,michiganstate,1,4,2,4,4,2,2,3,2,1,4,2,4,77,43,29,51,34,31,66,35,19,33,40
R_831adp4facqyFHP,michiganstate,2,3,3,3,3,2,2,1,1,1,3,3,8,64,46,29,46,34,27,51,44,19,35,30
R_22JQYFlcwUSjzXN,michiganstate,1,5,4,3,3,2,2,1,1,1,5,4,10,57,37,30,49,36,26,51,29,17,37,35
R_3HUNzK6We5vrDNE,michiganstate,1,5,4,4,3,2,2,4,2,2,5,4,4,68,40,30,56,38,28,53,40,23,19,31
R_7aGQXe2YPfITTTX,michiganstate,1,2,3,5,5,1,2,1,7,2,2,3,9,66,36,30,45,40,33,48,44,16,21,40
R_3dZdU9FowrvgVec,michiganstate,1,4,4,2,2,2,2,4,4,2,4,4,2,53,37,21,33,34,23,44,17,21,27,33
R_3fw03H5jvezcOQU,michiganstate,1,3,4,3,2,2,2,4,4,2,3,4,7,61,43,27,45,48,30,71,41,16,27,35
